pair,count
"('great', 'making')",3
"('thanks', 'vid')",3
"('much', 'studying')",3
"('studying', 'thanks')",3
"('exam', 'final')",3
"('exam', 'much')",5
"('exam', 'thanks')",3
"('final', 'much')",3
"('final', 'thanks')",4
"('explanation', 'topic')",3
"('ca', 'explanation')",7
"('much', 'topic')",9
"('thanks', 'topic')",6
"('crispr', 'perfect')",3
"('ca', 'much')",4
"('ca', 'cancer')",3
"('perfect', 'thanks')",5
"('ca', 'thanks')",6
"('super', 'thanks')",3
"('part', 'sequence')",3
"('pam', 'sequence')",5
"('part', 'work')",3
"('part', 'please')",3
"('day', 'thank')",4
"('day', 'understand')",3
"('breaking', 'thank')",4
"('made', 'thank')",7
"('made', 'understand')",4
"('made', 'take')",4
"('another', 'type')",3
"('beneficial', 'video')",3
"('cut', 'know')",3
"('guide', 'rna')",3
"('dna', 'still')",4
"('ca', 'still')",3
"('part', 'still')",4
"('still', 'system')",4
"('know', 'still')",3
"('disease', 'human')",3
"('gene', 'human')",4
"('dna', 'grna')",3
"('crispr', 'grna')",4
"('grna', 'system')",4
"('grna', 'would')",3
"('genetic', 'making')",3
"('finally', 'making')",3
"('cell', 'making')",3
"('dna', 'inject')",3
"('bacteria', 'protein')",3
"('bacteria', 'spacer')",3
"('bacteria', 'dna')",8
"('bacteria', 'cut')",4
"('also', 'bacteria')",3
"('bacteria', 'ca')",3
"('bacteria', 'crispr')",5
"('bacteria', 'immune')",6
"('bacteria', 'system')",8
"('bacteria', 'virus')",3
"('bacteria', 'cell')",3
"('bacteria', 'need')",3
"('bio', 'wasnt')",3
"('bio', 'enough')",3
"('another', 'complex')",3
"('another', 'system')",3
"('another', 'virus')",4
"('match', 'protein')",3
"('dna', 'match')",4
"('match', 'virus')",3
"('crrna', 'protein')",3
"('protein', 'spacer')",3
"('part', 'protein')",4
"('protein', 'virus')",4
"('mechanism', 'specific')",3
"('seems', 'specific')",3
"('specific', 'system')",3
"('ca', 'crrna')",3
"('crispr', 'crrna')",3
"('crrna', 'gene')",3
"('mechanism', 'system')",3
"('mechanism', 'virus')",3
"('finally', 'mechanism')",3
"('ca', 'spacer')",4
"('insert', 'spacer')",3
"('dna', 'immune')",3
"('dna', 'seems')",4
"('dna', 'get')",6
"('dna', 'example')",4
"('dna', 'order')",3
"('material', 'part')",3
"('cell', 'material')",3
"('know', 'material')",3
"('cut', 'part')",4
"('cut', 'system')",3
"('cut', 'insert')",3
"('also', 'crispr')",3
"('also', 'part')",3
"('also', 'system')",4
"('also', 'gene')",4
"('also', 'cell')",3
"('also', 'would')",3
"('system', 'therapy')",3
"('ca', 'seems')",3
"('ca', 'disease')",3
"('ca', 'part')",6
"('crispr', 'immune')",5
"('complex', 'crispr')",4
"('crispr', 'part')",3
"('cutting', 'seems')",3
"('seems', 'system')",3
"('cutting', 'get')",3
"('get', 'rna')",3
"('get', 'part')",3
"('get', 'insert')",3
"('mentioned', 'system')",3
"('cutting', 'rna')",3
"('cutting', 'part')",4
"('cutting', 'system')",4
"('cutting', 'know')",3
"('part', 'rna')",3
"('rna', 'virus')",4
"('cell', 'rna')",5
"('part', 'system')",6
"('know', 'part')",6
"('insert', 'part')",3
"('edit', 'system')",3
"('finally', 'system')",3
"('cell', 'system')",6
"('system', 'would')",8
"('insert', 'system')",6
"('order', 'would')",3
"('gene', 'know')",3
"('insert', 'would')",3
"('much', 'two')",3
"('much', 'science')",3
"('looking', 'much')",3
"('two', 'video')",7
"('thank', 'two')",4
"('two', 'understand')",3
"('know', 'two')",3
"('honestly', 'video')",4
"('looking', 'video')",6
"('video', 'word')",3
"('science', 'thank')",6
"('science', 'watching')",4
"('science', 'understand')",5
"('didnt', 'understand')",4
"('science', 'topic')",3
"('think', 'wouldnt')",3
"('make', 'think')",3
"('confused', 'little')",3
"('im', 'little')",4
"('best', 'watched')",4
"('best', 'system')",6
"('crisprcas', 'system')",9
"('ask', 'like')",3
"('dont', 'thank')",3
"('thank', 'think')",3
"('dont', 'think')",4
"('dont', 'help')",5
"('dont', 'new')",3
"('know', 'think')",5
"('new', 'think')",3
"('crispr', 'new')",7
"('help', 'time')",3
"('ive', 'video')",16
"('complex', 'make')",4
"('help', 'understand')",3
"('help', 'one')",3
"('cut', 'one')",5
"('still', 'want')",3
"('dude', 'video')",3
"('great', 'like')",8
"('science', 'think')",3
"('ive', 'much')",9
"('complicated', 'good')",3
"('cut', 'thank')",3
"('dna', 'thank')",3
"('fight', 'virus')",5
"('crispr', 'work')",6
"('way', 'work')",3
"('thanks', 'way')",3
"('thing', 'time')",3
"('crispr', 'use')",3
"('absolutely', 'video')",3
"('crispr', 'god')",4
"('god', 'human')",3
"('give', 'thank')",3
"('bit', 'thank')",3
"('month', 'year')",3
"('get', 'two')",3
"('two', 'year')",4
"('get', 'little')",3
"('get', 'u')",3
"('high', 'year')",4
"('thank', 'want')",4
"('know', 'little')",4
"('nobel', 'prize')",6
"('ago', 'high')",3
"('great', 'help')",5
"('help', 'make')",3
"('help', 'im')",4
"('learn', 'video')",3
"('explanation', 'nice')",5
"('clear', 'helpful')",6
"('article', 'much')",3
"('article', 'thank')",3
"('much', 'write')",3
"('sense', 'thank')",5
"('explanation', 'far')",4
"('crispr', 'love')",3
"('best', 'far')",7
"('best', 'ca')",3
"('great', 'sir')",3
"('great', 'work')",7
"('ever', 'thanks')",4
"('best', 'lot')",4
"('best', 'thanks')",7
"('seen', 'thanks')",3
"('bless', 'god')",3
"('min', 'thank')",3
"('made', 'much')",5
"('explain', 'thing')",3
"('ive', 'watched')",5
"('crispr', 'ive')",6
"('ive', 'made')",3
"('crispr', 'first')",3
"('first', 'video')",3
"('extremely', 'thank')",3
"('extremely', 'helpful')",5
"('great', 'think')",3
"('made', 'think')",4
"('great', 'made')",3
"('great', 'would')",5
"('excellent', 'thanks')",3
"('dna', 'piece')",3
"('change', 'dna')",6
"('body', 'change')",3
"('amazing', 'best')",3
"('best', 'thing')",3
"('best', 'really')",3
"('technology', 'video')",4
"('like', 'one')",3
"('amazing', 'crispr')",3
"('amazing', 'really')",3
"('crisprcas', 'thing')",4
"('far', 'one')",3
"('crispr', 'saw')",3
"('crispr', 'crisprcas')",3
"('crisprcas', 'really')",3
"('genome', 'made')",3
"('human', 'made')",3
"('watched', 'watching')",3
"('watched', 'year')",4
"('class', 'watched')",3
"('biology', 'watching')",3
"('college', 'high')",3
"('high', 'watching')",3
"('college', 'year')",3
"('college', 'school')",3
"('watching', 'year')",5
"('school', 'watching')",3
"('class', 'watching')",3
"('school', 'year')",4
"('class', 'year')",4
"('class', 'school')",3
"('good', 'say')",3
"('dna', 'ever')",3
"('genome', 'know')",3
"('hey', 'thanks')",4
"('hey', 'paul')",3
"('bio', 'student')",4
"('understand', 'work')",4
"('comment', 'ive')",3
"('ive', 'since')",4
"('much', 'system')",5
"('information', 'thank')",5
"('explanation', 'wow')",3
"('awesome', 'dna')",4
"('awesome', 'cell')",3
"('awesome', 'one')",3
"('cell', 'living')",3
"('living', 'organism')",4
"('new', 'two')",3
"('question', 'time')",3
"('new', 'time')",3
"('one', 'time')",4
"('time', 'within')",3
"('bacteria', 'question')",3
"('another', 'question')",3
"('add', 'new')",3
"('bacteria', 'new')",3
"('another', 'new')",3
"('change', 'new')",3
"('new', 'virus')",4
"('one', 'watch')",3
"('got', 'well')",3
"('balance', 'video')",3
"('video', 'work')",11
"('work', 'year')",3
"('thank', 'work')",6
"('crispr', 'needed')",3
"('needed', 'thank')",5
"('make', 'understand')",4
"('everything', 'understand')",3
"('term', 'thank')",3
"('test', 'thanks')",3
"('create', 'dna')",3
"('explain', 'lot')",3
"('explain', 'thanks')",6
"('great', 'keep')",3
"('coming', 'keep')",4
"('keep', 'thank')",4
"('question', 'video')",6
"('coming', 'video')",4
"('dont', 'great')",4
"('dont', 'question')",3
"('since', 'taking')",3
"('become', 'one')",3
"('keep', 'week')",3
"('could', 'got')",3
"('help', 'taking')",3
"('one', 'well')",4
"('extremely', 'really')",3
"('help', 'week')",4
"('week', 'within')",3
"('got', 'one')",3
"('got', 'really')",4
"('much', 'needed')",5
"('everything', 'great')",4
"('everything', 'would')",3
"('disease', 'make')",3
"('cure', 'used')",3
"('disease', 'used')",3
"('dna', 'great')",3
"('go', 'great')",3
"('program', 'use')",3
"('dna', 'person')",4
"('cant', 'dna')",4
"('disease', 'use')",3
"('cell', 'use')",4
"('like', 'rna')",3
"('genome', 'like')",3
"('rna', 'viral')",3
"('know', 'look')",3
"('cell', 'viral')",3
"('ca', 'look')",3
"('ca', 'genome')",3
"('could', 'know')",4
"('people', 'world')",3
"('gon', 'na')",3
"('one', 'watched')",5
"('explain', 'watched')",3
"('biology', 'major')",3
"('ive', 'never')",3
"('professor', 'video')",3
"('bio', 'video')",5
"('taken', 'video')",3
"('biology', 'thank')",8
"('class', 'ive')",3
"('ive', 'one')",3
"('explain', 'ive')",3
"('im', 'ive')",4
"('far', 'ive')",4
"('bio', 'class')",3
"('class', 'taken')",3
"('bio', 'biology')",3
"('biology', 'explain')",3
"('bio', 'im')",3
"('explain', 'one')",3
"('im', 'one')",3
"('helpful', 'u')",4
"('got', 'like')",3
"('future', 'like')",3
"('crispr', 'got')",3
"('explanation', 'right')",3
"('explanation', 'point')",3
"('crispr', 'right')",4
"('great', 'right')",3
"('great', 'point')",3
"('complexity', 'thank')",3
"('dna', 'end')",4
"('new', 'used')",6
"('used', 'virus')",4
"('new', 'rna')",4
"('end', 'new')",3
"('new', 'protein')",4
"('great', 'still')",3
"('say', 'still')",3
"('science', 'still')",5
"('much', 'understanding')",3
"('concept', 'understand')",3
"('helped', 'understand')",5
"('thanks', 'understanding')",3
"('molecular', 'thanks')",3
"('biology', 'thanks')",4
"('mechanism', 'thanks')",3
"('could', 'wish')",6
"('channel', 'explanation')",4
"('explanation', 'new')",4
"('explanation', 'would')",3
"('also', 'explanation')",3
"('also', 'new')",3
"('like', 'u')",3
"('case', 'dna')",4
"('dna', 'infection')",3
"('made', 'use')",3
"('case', 'made')",3
"('didnt', 'made')",3
"('case', 'use')",3
"('easy', 'video')",6
"('big', 'video')",4
"('dna', 'fix')",3
"('dna', 'problem')",3
"('dna', 'existing')",3
"('dna', 'going')",3
"('dont', 'get')",4
"('get', 'new')",5
"('cell', 'dont')",5
"('crispr', 'fix')",3
"('cell', 'going')",3
"('going', 'new')",3
"('since', 'time')",3
"('could', 'new')",3
"('could', 'time')",5
"('could', 'u')",3
"('excellent', 'thank')",5
"('complex', 'explanation')",3
"('sequence', 'system')",3
"('bacteria', 'phage')",3
"('clear', 'really')",3
"('could', 'go')",3
"('lot', 'paul')",3
"('hey', 'video')",4
"('helpful', 'hey')",3
"('helpful', 'honestly')",3
"('since', 'think')",3
"('cell', 'u')",4
"('explanation', 'gene')",5
"('come', 'gene')",4
"('ca', 'come')",3
"('dna', 'inserted')",5
"('thank', 'way')",4
"('new', 'system')",7
"('easy', 'great')",3
"('easy', 'way')",3
"('quite', 'video')",3
"('left', 'video')",3
"('ive', 'lot')",3
"('quite', 'thank')",3
"('exam', 'saved')",4
"('host', 'inserted')",3
"('host', 'mean')",3
"('dna', 'mean')",5
"('bozeman', 'video')",7
"('bozeman', 'thank')",4
"('bozeman', 'science')",5
"('finally', 'understand')",4
"('understand', 'well')",5
"('got', 'understand')",3
"('u', 'understand')",3
"('explanation', 'hey')",3
"('explanation', 'paul')",3
"('student', 'understand')",3
"('understand', 'year')",3
"('dna', 'little')",3
"('dna', 'work')",3
"('little', 'part')",3
"('inserted', 'know')",3
"('inserted', 'part')",4
"('inserted', 'system')",3
"('part', 'question')",4
"('question', 'system')",5
"('know', 'work')",3
"('new', 'work')",4
"('system', 'work')",4
"('think', 'way')",3
"('new', 'part')",3
"('make', 'new')",5
"('system', 'way')",3
"('system', 'third')",3
"('much', 'yet')",3
"('good', 'much')",3
"('cancer', 'cure')",3
"('time', 'used')",3
"('taking', 'time')",3
"('taking', 'year')",3
"('degree', 'science')",3
"('could', 'im')",4
"('editing', 'explanation')",3
"('ever', 'great')",4
"('best', 'ive')",7
"('video', 'wish')",3
"('paul', 'thank')",7
"('helpful', 'paul')",4
"('bacteria', 'genome')",4
"('genome', 'system')",3
"('genome', 'immune')",3
"('dna', 'insertion')",3
"('part', 'thanks')",4
"('add', 'thanks')",4
"('since', 'video')",6
"('since', 'watching')",3
"('since', 'thanks')",4
"('still', 'thanks')",3
"('im', 'still')",3
"('studying', 'video')",3
"('exam', 'video')",7
"('helping', 'video')",4
"('biology', 'studying')",3
"('thanks', 'watching')",3
"('im', 'watching')",4
"('thanks', 'university')",3
"('helping', 'thanks')",5
"('thanks', 'youre')",3
"('biology', 'exam')",3
"('helping', 'im')",3
"('nice', 'work')",3
"('bacteria', 'point')",3
"('like', 'protein')",3
"('ca', 'class')",3
"('class', 'protein')",3
"('ap', 'bio')",4
"('ap', 'thanks')",3
"('bio', 'thanks')",6
"('better', 'great')",3
"('better', 'much')",3
"('crispr', 'foreign')",3
"('crrna', 'video')",3
"('much', 'simply')",3
"('nothing', 'video')",3
"('coli', 'e')",3
"('made', 'system')",4
"('cut', 'im')",3
"('im', 'part')",3
"('explanation', 'yet')",4
"('paul', 'video')",8
"('dna', 'wait')",3
"('cut', 'question')",3
"('crispr', 'find')",3
"('question', 'sequence')",3
"('better', 'gene')",3
"('great', 'used')",3
"('cell', 'video')",8
"('gene', 'used')",3
"('used', 'video')",3
"('one', 'used')",3
"('insert', 'video')",3
"('introduce', 'video')",3
"('enzyme', 'restriction')",3
"('lot', 'understand')",4
"('much', 'trying')",4
"('concept', 'time')",3
"('concept', 'thank')",3
"('explains', 'video')",3
"('cystic', 'fibrosis')",3
"('video', 'yet')",5
"('get', 'science')",3
"('make', 'simple')",3
"('people', 'understand')",4
"('hope', 'science')",3
"('make', 'science')",3
"('incredible', 'thank')",3
"('biology', 'teacher')",3
"('complex', 'find')",3
"('find', 'video')",6
"('great', 'well')",4
"('cant', 'video')",4
"('found', 'ive')",4
"('helpful', 'ive')",5
"('found', 'helpful')",6
"('new', 'sequence')",4
"('gene', 'high')",3
"('explanation', 'system')",5
"('another', 'video')",3
"('much', 'saved')",3
"('simply', 'thank')",4
"('high', 'used')",3
"('high', 'watch')",3
"('school', 'used')",3
"('used', 'watch')",3
"('im', 'would')",3
"('school', 'watch')",4
"('excellent', 'explanation')",4
"('right', 'thank')",4
"('thanks', 'understandable')",3
"('cell', 'something')",3
"('get', 'something')",3
"('case', 'gene')",3
"('case', 'one')",3
"('since', 'student')",3
"('class', 'since')",3
"('great', 'student')",4
"('class', 'great')",3
"('job', 'understand')",3
"('student', 'time')",3
"('class', 'get')",3
"('show', 'video')",3
"('going', 'understand')",3
"('thing', 'way')",4
"('student', 'undergraduate')",3
"('helpful', 'student')",3
"('go', 'student')",3
"('im', 'undergraduate')",3
"('thanks', 'undergraduate')",3
"('crispr', 'project')",4
"('hey', 'project')",3
"('crispr', 'hey')",3
"('hey', 'need')",3
"('hey', 'im')",3
"('go', 'im')",4
"('go', 'thanks')",5
"('could', 'dna')",4
"('could', 'dont')",4
"('clear', 'thanks')",6
"('great', 'watched')",4
"('helpful', 'one')",3
"('break', 'even')",3
"('discovered', 'even')",3
"('bacteria', 'infection')",3
"('system', 'yet')",3
"('break', 'system')",3
"('infection', 'virus')",3
"('insert', 'make')",3
"('much', 'struggling')",3
"('everything', 'im')",4
"('gene', 'say')",3
"('say', 'want')",3
"('insert', 'want')",3
"('im', 'want')",3
"('im', 'insert')",3
"('lot', 'system')",4
"('heard', 'system')",3
"('system', 'thanks')",6
"('crisprcas', 'lot')",3
"('crisprcas', 'made')",3
"('detail', 'great')",3
"('didnt', 'thanks')",3
"('heard', 'made')",3
"('detail', 'thanks')",4
"('figure', 'video')",3
"('thing', 'think')",3
"('needed', 'video')",3
"('explaining', 'hope')",3
"('helpful', 'topic')",4
"('science', 'technology')",3
"('living', 'video')",3
"('u', 'way')",4
"('great', 'year')",3
"('awesome', 'much')",5
"('much', 'technique')",3
"('clear', 'lot')",3
"('amazing', 'make')",3
"('biology', 'help')",3
"('molecular', 'thank')",3
"('go', 'one')",4
"('clear', 'crispr')",4
"('right', 'thanks')",3
"('good', 'thanks')",5
"('finally', 'helpful')",4
"('new', 'video')",3
"('ive', 'year')",5
"('im', 'year')",4
"('crisprcas', 'ive')",3
"('finally', 'thanks')",3
"('new', 'thanks')",4
"('far', 'thanks')",3
"('mechanism', 'new')",4
"('exam', 'lot')",3
"('two', 'week')",3
"('video', 'week')",3
"('explanation', 'thats')",3
"('dont', 'rna')",4
"('finally', 'much')",5
"('could', 'system')",4
"('new', 'spacer')",3
"('explanation', 'power')",3
"('explanation', 'still')",3
"('senior', 'year')",3
"('bio', 'year')",3
"('helping', 'year')",3
"('high', 'thanks')",4
"('school', 'thanks')",5
"('bio', 'high')",3
"('bio', 'school')",3
"('new', 'wonder')",3
"('dna', 'every')",3
"('new', 'really')",3
"('really', 'work')",3
"('host', 'video')",4
"('level', 'perfect')",3
"('excellent', 'rna')",3
"('make', 'thanks')",3
"('even', 'understand')",3
"('help', 'u')",3
"('help', 'hey')",3
"('im', 'topic')",3
"('really', 'topic')",3
"('class', 'topic')",3
"('class', 'really')",4
"('class', 'thanks')",6
"('crisprcas', 'every')",3
"('body', 'crisprcas')",3
"('human', 'think')",3
"('grna', 'video')",5
"('information', 'video')",4
"('could', 'would')",3
"('nice', 'system')",3
"('even', 'great')",3
"('lot', 'well')",3
"('rna', 'understand')",3
"('rna', 'thanks')",3
"('got', 'thanks')",3
"('human', 'take')",3
"('level', 'thanks')",3
"('great', 'presentation')",3
"('great', 'paul')",3
"('could', 'way')",3
"('dont', 'im')",4
"('im', 'similar')",3
"('since', 'year')",3
"('school', 'student')",3
"('ive', 'school')",3
"('class', 'helpful')",3
"('presentation', 'topic')",3
"('got', 'topic')",3
"('college', 'thank')",4
"('thank', 'would')",3
"('explanation', 'job')",3
"('really', 'struggling')",3
"('hard', 'thank')",3
"('helpful', 'information')",4
"('dna', 'much')",3
"('dont', 'much')",3
"('much', 'scientist')",3
"('even', 'scientist')",3
"('ive', 'topic')",3
"('explain', 'student')",3
"('explain', 'helpful')",3
"('student', 'topic')",4
"('school', 'topic')",3
"('really', 'school')",3
"('far', 'helpful')",3
"('human', 'new')",3
"('simple', 'term')",3
"('clear', 'made')",3
"('information', 'much')",3
"('gene', 'thanks')",3
"('enough', 'go')",3
"('dont', 'made')",3
"('much', 'presentation')",3
"('great', 'human')",3
"('added', 'host')",3
"('added', 'gene')",4
"('added', 'ca')",4
"('biology', 'great')",3
"('everything', 'topic')",3
"('instead', 'one')",3
"('lot', 'understandable')",3
"('crisprcas', 'gene')",3
"('made', 'using')",3
"('paul', 'topic')",3
"('one', 'science')",3
"('cant', 'thank')",3
"('added', 'part')",3
"('example', 'time')",3
"('could', 'example')",3
"('added', 'new')",3
"('added', 'system')",3
"('crispr', 'nice')",3
"('explain', 'u')",3
"('good', 'looking')",3
"('good', 'please')",3
"('idea', 'video')",3
"('exam', 'idea')",3
"('student', 'teacher')",3
